0.7678572552779229,0.16287881172562,0.5119048368519487,0.16287881172562,Iris-versicolor
0.7323961772671147,0.15418866889833993,0.5396603411441898,0.15418866889833993,Iris-versicolor
0.7055893432004945,0.23519644773349813,0.5828781530786694,0.23519644773349813,Iris-virginica
0.8025125990367244,0.018663083698528475,0.20529392068381325,0.018663083698528475,Iris-setosa
0.706318918233044,0.1891925673838511,0.5675777021515532,0.1891925673838511,Iris-versicolor
0.766938971954646,0.06015207623173695,0.28572236210075047,0.06015207623173695,Iris-setosa
0.7646726945514761,0.15743261358412744,0.5397689608598655,0.15743261358412744,Iris-versicolor
0.6776792358909037,0.28041899416175325,0.5958903625937256,0.28041899416175325,Iris-virginica
0.7152493550527451,0.1907331613473987,0.5364370162895589,0.1907331613473987,Iris-versicolor
0.734460466367082,0.16750852741705377,0.5411813962704815,0.16750852741705377,Iris-versicolor
0.8264745061341078,0.033058980245364314,0.2644718419629145,0.033058980245364314,Iris-setosa
0.731224643079982,0.2089213265942806,0.5687302779510972,0.2089213265942806,Iris-virginica
0.7077952502929945,0.18874540007813187,0.6016259627490452,0.18874540007813187,Iris-versicolor
0.7869910029407434,0.032791291789197645,0.26233033431358116,0.032791291789197645,Iris-setosa
0.8176894180588727,0.033375078288117255,0.2503130871608794,0.033375078288117255,Iris-setosa
0.6861902181544978,0.23224899691383002,0.6122928100455518,0.23224899691383002,Iris-virginica
0.7786744728423064,0.028315435376083872,0.19820804763258706,0.028315435376083872,Iris-setosa
0.6905251239789963,0.22620650613105053,0.607185884878083,0.22620650613105053,Iris-virginica
0.7117121386170342,0.2100134179525675,0.5717031933153226,0.2100134179525675,Iris-virginica
0.7545734058794259,0.16893434459987147,0.5293276130795973,0.16893434459987147,Iris-versicolor
0.8053330753805038,0.03426949256938314,0.22275170170099043,0.03426949256938314,Iris-setosa
0.6701748440536647,0.2553047024966342,0.5957109724921463,0.2553047024966342,Iris-virginica
0.7365989486022553,0.14490471120044368,0.5675434522017377,0.14490471120044368,Iris-versicolor
0.7538491620232948,0.17818252920550604,0.5482539360169416,0.17818252920550604,Iris-versicolor
0.8032741236882647,0.04725141904048616,0.22050662218893538,0.04725141904048616,Iris-setosa
0.8221058465189321,0.05138161540743326,0.23978087190135522,0.05138161540743326,Iris-setosa
0.7959478212368801,0.03460642701029914,0.24224498907209396,0.03460642701029914,Iris-setosa
0.773811110254379,0.054302534052938875,0.20363450269852076,0.054302534052938875,Iris-setosa
0.8021849185198159,0.03208739674079264,0.24065547555594477,0.03208739674079264,Iris-setosa
0.8160942667466479,0.03138824102871723,0.21971768720102056,0.03138824102871723,Iris-setosa
0.7141412519867053,0.1918588438173238,0.6182118300780434,0.1918588438173238,Iris-virginica
0.8122836313809656,0.03249134525523863,0.22743941678667037,0.03249134525523863,Iris-setosa
0.7952406381013439,0.03384002715324868,0.27072021722598943,0.03384002715324868,Iris-setosa
0.8222502813356184,0.06090742824708284,0.22840285592656065,0.06090742824708284,Iris-setosa
0.7148654283077015,0.1856793320279744,0.6220257622937143,0.1856793320279744,Iris-virginica
0.7354428354362762,0.17072780108342128,0.5515821265772073,0.17072780108342128,Iris-versicolor
0.7315439854044734,0.21851313849744008,0.5795348455801672,0.21851313849744008,Iris-virginica
0.6985796007419844,0.2131259798873851,0.5683359463663602,0.2131259798873851,Iris-versicolor
0.7408857633640885,0.1879859399580523,0.5528998234060362,0.1879859399580523,Iris-versicolor
0.8068282029952023,0.04246464226290538,0.24063297282313048,0.04246464226290538,Iris-setosa
0.7761140001162655,0.03233808333817773,0.3072117917126884,0.03233808333817773,Iris-setosa
0.721557247888883,0.24769875673797473,0.5600145804510733,0.24769875673797473,Iris-virginica
0.6929909911756716,0.1979974260501919,0.6029921611528571,0.1979974260501919,Iris-virginica
0.7698687947429833,0.15397375894859666,0.508113404530369,0.15397375894859666,Iris-versicolor
0.8064196490120081,0.0310161403466157,0.23262105259961774,0.0310161403466157,Iris-setosa
0.6927679615927916,0.1979337033122262,0.6157937436380371,0.1979337033122262,Iris-virginica
0.7889275245573255,0.13148792075955423,0.5259516830382169,0.13148792075955423,Iris-versicolor
0.7157899883667154,0.18121265528271274,0.5798804969046808,0.18121265528271274,Iris-virginica
0.7591654715238996,0.15493172888242845,0.5112747053120139,0.15493172888242845,Iris-versicolor
0.692551795442857,0.24300062997994984,0.6075015749498746,0.24300062997994984,Iris-virginica
0.7852322109186565,0.016025147161605233,0.22435206026247326,0.016025147161605233,Iris-setosa
0.6919350210150538,0.234036845343327,0.6003553858807085,0.234036845343327,Iris-virginica
0.7753002085956333,0.1599825827260831,0.5414795107652043,0.1599825827260831,Iris-versicolor
0.6902591585738451,0.21058753990388496,0.5966646963943406,0.21058753990388496,Iris-virginica
0.7308985536964403,0.16242190082143118,0.588779390477688,0.16242190082143118,Iris-virginica
0.7233711847707108,0.15782644031360962,0.5786969478165688,0.15782644031360962,Iris-versicolor
0.7772909266606612,0.030481997123947502,0.24385597699158001,0.030481997123947502,Iris-setosa
0.8003330078112875,0.04801998046867725,0.20808658203093475,0.04801998046867725,Iris-setosa
